Transaction_ID,Date,Customer_ID,Category,Region,Quantity,Price_per_Unit,Payment_Method,Month,Total_Sales
TXN100279,2023-01-12 15:00:00,CUST1329,Groceries,North,7,280.44,Online Payment,April,1963.08
TXN100280,2023-01-12 16:00:00,CUST1464,Toys,North,3,440.66,Online Payment,June,1321.98
TXN100281,2023-01-12 17:00:00,CUST1395,Toys,West,6,443.11,Online Payment,July,2658.66
TXN100282,2023-01-12 18:00:00,CUST1308,Home Decor,South,5,266.32,Cash,December,1331.6
TXN100283,2023-01-12 19:00:00,CUST1493,Books,North,7,61.28,Online Payment,May,428.96
TXN100284,2023-01-12 20:00:00,CUST1422,Toys,West,3,138.91,Credit Card,February,416.73
TXN100285,2023-01-12 21:00:00,CUST1412,Toys,West,2,231.16,Cash,May,462.32
TXN100286,2023-01-12 22:00:00,CUST1147,Books,East,4,376.83,Credit Card,January,1507.32
TXN100287,2023-01-12 23:00:00,CUST1101,Home Decor,North,3,357.28,Online Payment,August,1071.84
TXN100288,2023-01-13 00:00:00,CUST1355,Toys,West,4,323.14,Cash,August,1292.56
TXN100289,2023-01-13 01:00:00,CUST1185,Toys,East,7,440.72,Online Payment,February,3085.04
TXN100290,2023-01-13 02:00:00,CUST1024,Clothing,West,5,402.31,Credit Card,May,2011.55
TXN100291,2023-01-13 03:00:00,CUST1029,Clothing,West,4,491.15,Cash,March,1964.6
TXN100292,2023-01-13 04:00:00,CUST1492,Groceries,North,6,445.13,Credit Card,February,2670.78
TXN100293,2023-01-13 05:00:00,CUST1247,Toys,South,7,101.85,Online Payment,December,712.95
TXN100294,2023-01-13 06:00:00,CUST1309,Books,West,5,33.52,Online Payment,January,167.6
TXN100295,2023-01-13 07:00:00,CUST1426,Home Decor,South,7,210.18,Cash,June,1471.26
TXN100296,2023-01-13 08:00:00,CUST1204,Home Decor,North,3,310.66,Credit Card,May,931.98
TXN100297,2023-01-13 09:00:00,CUST1411,Clothing,West,7,323.34,Credit Card,April,2263.38
TXN100298,2023-01-13 10:00:00,CUST1053,Toys,North,3,137.42,Cash,June,412.26
TXN100299,2023-01-13 11:00:00,CUST1222,Electronics,South,6,430.64,Online Payment,December,2583.84
TXN100300,2023-01-13 12:00:00,CUST1182,Toys,East,8,167.98,Online Payment,February,1343.84
TXN100301,2023-01-13 13:00:00,CUST1115,Electronics,North,6,459.96,Debit Card,April,2759.76
TXN100302,2023-01-13 14:00:00,CUST1245,Clothing,South,3,238.44,Debit Card,August,715.32
TXN100303,2023-01-13 15:00:00,CUST1254,Clothing,East,5,10.14,Online Payment,February,50.7
TXN100304,2023-01-13 16:00:00,CUST1446,Toys,East,9,85.21,Debit Card,September,766.89
TXN100305,2023-01-13 17:00:00,CUST1400,Home Decor,North,8,55.65,Cash,April,445.2
TXN100306,2023-01-13 18:00:00,CUST1240,Toys,West,6,26.79,Online Payment,December,160.74
TXN100307,2023-01-13 19:00:00,CUST1349,Books,South,9,358.44,Debit Card,May,3225.96
TXN100308,2023-01-13 20:00:00,CUST1270,Books,South,2,100.2,Credit Card,October,200.4
TXN100309,2023-01-13 21:00:00,CUST1132,Electronics,West,9,420.12,Debit Card,November,3781.08
TXN100310,2023-01-13 22:00:00,CUST1072,Groceries,North,6,135.91,Cash,August,815.46
TXN100311,2023-01-13 23:00:00,CUST1143,Home Decor,East,9,21.0,Online Payment,December,189.0
TXN100312,2023-01-14 00:00:00,CUST1252,Home Decor,South,4,411.23,Online Payment,October,1644.92
TXN100313,2023-01-14 01:00:00,CUST1055,Home Decor,East,5,235.74,Cash,October,1178.7
TXN100314,2023-01-14 02:00:00,CUST1216,Clothing,North,2,301.76,Debit Card,March,603.52
TXN100315,2023-01-14 03:00:00,CUST1148,Groceries,West,3,171.43,Cash,March,514.29
TXN100316,2023-01-14 04:00:00,CUST1289,Groceries,East,1,27.79,Online Payment,October,27.79
TXN100317,2023-01-14 05:00:00,CUST1034,Clothing,East,4,188.24,Online Payment,February,752.96
TXN100318,2023-01-14 06:00:00,CUST1301,Groceries,West,2,261.55,Online Payment,January,523.1
TXN100319,2023-01-14 07:00:00,CUST1058,Groceries,East,2,10.78,Online Payment,December,21.56
TXN100320,2023-01-14 08:00:00,CUST1200,Books,West,1,289.27,Online Payment,September,289.27
TXN100321,2023-01-14 09:00:00,CUST1099,Clothing,West,2,447.06,Debit Card,January,894.12
TXN100322,2023-01-14 10:00:00,CUST1484,Books,West,4,112.83,Online Payment,August,451.32
TXN100323,2023-01-14 11:00:00,CUST1349,Groceries,West,6,463.75,Credit Card,August,2782.5
TXN100324,2023-01-14 12:00:00,CUST1220,Groceries,West,7,53.32,Debit Card,September,373.24
TXN100325,2023-01-14 13:00:00,CUST1298,Electronics,East,7,413.59,Debit Card,June,2895.13
TXN100326,2023-01-14 14:00:00,CUST1171,Toys,West,7,420.96,Credit Card,November,2946.72
TXN100327,2023-01-14 15:00:00,CUST1012,Electronics,North,4,132.59,Credit Card,September,530.36
TXN100328,2023-01-14 16:00:00,CUST1438,Toys,East,5,479.13,Debit Card,June,2395.65
TXN100329,2023-01-14 17:00:00,CUST1429,Home Decor,South,3,211.22,Cash,October,633.66
TXN100330,2023-01-14 18:00:00,CUST1352,Books,East,1,74.92,Cash,November,74.92
TXN100331,2023-01-14 19:00:00,CUST1242,Home Decor,North,8,297.9,Online Payment,October,2383.2
TXN100332,2023-01-14 20:00:00,CUST1412,Clothing,North,7,498.32,Credit Card,February,3488.24
TXN100333,2023-01-14 21:00:00,CUST1089,Groceries,North,9,450.15,Cash,November,4051.35
TXN100334,2023-01-14 22:00:00,CUST1176,Books,North,4,142.91,Cash,October,571.64
TXN100335,2023-01-14 23:00:00,CUST1311,Toys,North,5,290.61,Online Payment,March,1453.05
TXN100336,2023-01-15 00:00:00,CUST1091,Home Decor,South,5,62.11,Cash,September,310.55
TXN100337,2023-01-15 01:00:00,CUST1177,Books,West,7,233.61,Cash,October,1635.27
TXN100338,2023-01-15 02:00:00,CUST1019,Books,East,9,263.92,Credit Card,November,2375.28
TXN100339,2023-01-15 03:00:00,CUST1051,Clothing,South,8,161.06,Cash,November,1288.48
TXN100340,2023-01-15 04:00:00,CUST1199,Electronics,West,7,244.67,Credit Card,March,1712.69
TXN100341,2023-01-15 05:00:00,CUST1311,Toys,East,1,460.37,Online Payment,February,460.37
TXN100342,2023-01-15 06:00:00,CUST1038,Groceries,West,6,252.57,Debit Card,August,1515.42
TXN100343,2023-01-15 07:00:00,CUST1179,Clothing,North,9,416.34,Debit Card,July,3747.06
TXN100344,2023-01-15 08:00:00,CUST1219,Groceries,North,7,162.11,Online Payment,October,1134.77
TXN100345,2023-01-15 09:00:00,CUST1314,Home Decor,West,1,485.85,Online Payment,July,485.85
TXN100346,2023-01-15 10:00:00,CUST1244,Clothing,South,9,51.26,Debit Card,January,461.34
TXN100347,2023-01-15 11:00:00,CUST1272,Groceries,South,3,294.87,Credit Card,April,884.61
TXN100348,2023-01-15 12:00:00,CUST1032,Toys,South,9,395.99,Debit Card,September,3563.91
TXN100349,2023-01-15 13:00:00,CUST1246,Electronics,South,4,407.95,Debit Card,April,1631.8
TXN100350,2023-01-15 14:00:00,CUST1320,Electronics,South,9,103.15,Online Payment,May,928.35
TXN100351,2023-01-15 15:00:00,CUST1261,Clothing,East,8,203.81,Credit Card,August,1630.48
TXN100352,2023-01-15 16:00:00,CUST1073,Home Decor,South,7,313.98,Credit Card,September,2197.86
TXN100353,2023-01-15 17:00:00,CUST1107,Toys,South,4,161.36,Cash,July,645.44
TXN100354,2023-01-15 18:00:00,CUST1028,Clothing,West,9,330.86,Online Payment,March,2977.74
TXN100355,2023-01-15 19:00:00,CUST1245,Groceries,West,4,192.5,Credit Card,July,770.0
TXN100356,2023-01-15 20:00:00,CUST1343,Books,South,1,178.68,Debit Card,May,178.68
TXN100357,2023-01-15 21:00:00,CUST1024,Toys,South,6,58.49,Debit Card,July,350.94
TXN100358,2023-01-15 22:00:00,CUST1011,Home Decor,South,4,24.43,Debit Card,February,97.72
TXN100359,2023-01-15 23:00:00,CUST1269,Clothing,South,3,418.46,Credit Card,December,1255.38
TXN100360,2023-01-16 00:00:00,CUST1033,Clothing,East,5,247.32,Cash,July,1236.6
TXN100361,2023-01-16 01:00:00,CUST1101,Home Decor,East,3,283.62,Online Payment,February,850.86
TXN100362,2023-01-16 02:00:00,CUST1111,Books,North,9,189.25,Debit Card,June,1703.25
TXN100363,2023-01-16 03:00:00,CUST1387,Groceries,North,6,72.69,Debit Card,November,436.14
TXN100364,2023-01-16 04:00:00,CUST1436,Groceries,East,3,227.54,Online Payment,November,682.62
TXN100365,2023-01-16 05:00:00,CUST1384,Electronics,East,5,118.33,Debit Card,January,591.65
TXN100366,2023-01-16 06:00:00,CUST1158,Home Decor,North,8,419.65,Debit Card,February,3357.2
TXN100367,2023-01-16 07:00:00,CUST1423,Electronics,West,8,493.46,Cash,September,3947.68
TXN100368,2023-01-16 08:00:00,CUST1378,Clothing,West,6,445.1,Debit Card,July,2670.6
TXN100369,2023-01-16 09:00:00,CUST1297,Electronics,West,5,266.5,Online Payment,January,1332.5
TXN100370,2023-01-16 10:00:00,CUST1010,Books,East,5,315.93,Cash,June,1579.65
TXN100371,2023-01-16 11:00:00,CUST1073,Books,West,1,474.32,Credit Card,January,474.32
TXN100372,2023-01-16 12:00:00,CUST1107,Books,West,2,271.65,Credit Card,April,543.3
TXN100373,2023-01-16 13:00:00,CUST1485,Groceries,West,4,321.1,Online Payment,June,1284.4
TXN100374,2023-01-16 14:00:00,CUST1395,Electronics,North,6,316.47,Debit Card,January,1898.82
TXN100375,2023-01-16 15:00:00,CUST1246,Toys,North,7,355.52,Cash,December,2488.64
TXN100376,2023-01-16 16:00:00,CUST1154,Toys,North,1,321.94,Online Payment,October,321.94
TXN100377,2023-01-16 17:00:00,CUST1119,Books,North,8,337.0,Online Payment,January,2696.0
TXN100378,2023-01-16 18:00:00,CUST1092,Electronics,North,1,364.32,Credit Card,November,364.32
TXN100379,2023-01-16 19:00:00,CUST1426,Electronics,East,9,405.5,Cash,August,3649.5
TXN100380,2023-01-16 20:00:00,CUST1222,Electronics,North,4,204.51,Credit Card,September,818.04
TXN100381,2023-01-16 21:00:00,CUST1294,Books,North,7,374.19,Credit Card,July,2619.33
TXN100382,2023-01-16 22:00:00,CUST1441,Books,West,6,54.6,Cash,February,327.6
TXN100383,2023-01-16 23:00:00,CUST1367,Home Decor,South,9,438.71,Online Payment,February,3948.39
TXN100384,2023-01-17 00:00:00,CUST1090,Toys,East,2,148.57,Online Payment,December,297.14
TXN100385,2023-01-17 01:00:00,CUST1389,Toys,West,7,204.71,Online Payment,May,1432.97
TXN100386,2023-01-17 02:00:00,CUST1400,Books,South,5,402.79,Credit Card,January,2013.95
TXN100387,2023-01-17 03:00:00,CUST1143,Toys,South,7,320.31,Online Payment,November,2242.17
TXN100388,2023-01-17 04:00:00,CUST1320,Groceries,South,1,157.77,Debit Card,August,157.77
TXN100389,2023-01-17 05:00:00,CUST1145,Clothing,East,9,116.57,Credit Card,July,1049.13
TXN100390,2023-01-17 06:00:00,CUST1051,Groceries,North,1,479.07,Cash,August,479.07
TXN100391,2023-01-17 07:00:00,CUST1283,Home Decor,East,5,48.45,Debit Card,January,242.25
TXN100392,2023-01-17 08:00:00,CUST1002,Clothing,North,8,7.15,Credit Card,April,57.2
TXN100393,2023-01-17 09:00:00,CUST1047,Groceries,South,1,338.1,Online Payment,May,338.1
TXN100394,2023-01-17 10:00:00,CUST1357,Home Decor,West,7,309.16,Debit Card,November,2164.12
TXN100395,2023-01-17 11:00:00,CUST1195,Books,West,2,370.12,Online Payment,August,740.24
TXN100396,2023-01-17 12:00:00,CUST1345,Home Decor,South,7,367.16,Online Payment,January,2570.12
TXN100397,2023-01-17 13:00:00,CUST1296,Toys,North,7,432.31,Credit Card,January,3026.17
TXN100398,2023-01-17 14:00:00,CUST1328,Clothing,East,9,461.44,Credit Card,September,4152.96
TXN100399,2023-01-17 15:00:00,CUST1181,Toys,East,6,388.64,Credit Card,March,2331.84
TXN100400,2023-01-17 16:00:00,CUST1465,Clothing,East,4,119.98,Debit Card,July,479.92
TXN100401,2023-01-17 17:00:00,CUST1313,Toys,North,7,234.43,Debit Card,April,1641.01
TXN100402,2023-01-17 18:00:00,CUST1314,Home Decor,North,7,322.65,Cash,August,2258.55
TXN100403,2023-01-17 19:00:00,CUST1061,Home Decor,West,4,271.99,Cash,May,1087.96
TXN100404,2023-01-17 20:00:00,CUST1061,Groceries,East,2,83.65,Credit Card,November,167.3
TXN100405,2023-01-17 21:00:00,CUST1331,Groceries,West,9,296.69,Debit Card,July,2670.21
TXN100406,2023-01-17 22:00:00,CUST1356,Electronics,East,8,443.83,Online Payment,May,3550.64
TXN100407,2023-01-17 23:00:00,CUST1090,Groceries,West,5,212.17,Credit Card,July,1060.85
TXN100408,2023-01-18 00:00:00,CUST1294,Groceries,East,5,336.12,Debit Card,March,1680.6
TXN100409,2023-01-18 01:00:00,CUST1434,Home Decor,North,1,309.89,Cash,March,309.89
TXN100410,2023-01-18 02:00:00,CUST1154,Groceries,South,9,191.64,Online Payment,November,1724.76
TXN100411,2023-01-18 03:00:00,CUST1216,Home Decor,North,8,284.81,Cash,June,2278.48
TXN100412,2023-01-18 04:00:00,CUST1462,Groceries,South,5,109.05,Debit Card,January,545.25
TXN100413,2023-01-18 05:00:00,CUST1135,Home Decor,South,6,275.32,Cash,November,1651.92
TXN100414,2023-01-18 06:00:00,CUST1021,Electronics,South,8,400.42,Cash,August,3203.36
TXN100415,2023-01-18 07:00:00,CUST1127,Groceries,West,6,380.68,Credit Card,May,2284.08
TXN100416,2023-01-18 08:00:00,CUST1035,Clothing,North,4,182.19,Cash,August,728.76
TXN100417,2023-01-18 09:00:00,CUST1055,Toys,East,3,60.48,Cash,July,181.44
TXN100418,2023-01-18 10:00:00,CUST1278,Toys,East,7,400.97,Debit Card,March,2806.79
TXN100419,2023-01-18 11:00:00,CUST1080,Books,East,2,136.19,Credit Card,February,272.38
TXN100420,2023-01-18 12:00:00,CUST1284,Clothing,West,7,31.26,Cash,October,218.82
TXN100421,2023-01-18 13:00:00,CUST1237,Toys,East,1,225.37,Cash,September,225.37
TXN100422,2023-01-18 14:00:00,CUST1307,Clothing,North,5,371.04,Cash,October,1855.2
TXN100423,2023-01-18 15:00:00,CUST1464,Groceries,North,9,405.2,Debit Card,December,3646.8
TXN100424,2023-01-18 16:00:00,CUST1049,Home Decor,South,1,491.19,Online Payment,April,491.19
TXN100425,2023-01-18 17:00:00,CUST1135,Books,North,8,98.76,Online Payment,December,790.08
TXN100426,2023-01-18 18:00:00,CUST1223,Books,South,9,150.43,Online Payment,September,1353.87
TXN100427,2023-01-18 19:00:00,CUST1469,Toys,East,9,306.7,Cash,December,2760.3
TXN100428,2023-01-18 20:00:00,CUST1183,Electronics,East,8,406.62,Online Payment,April,3252.96
TXN100429,2023-01-18 21:00:00,CUST1303,Toys,North,4,120.87,Online Payment,December,483.48
TXN100430,2023-01-18 22:00:00,CUST1179,Electronics,East,7,207.91,Cash,November,1455.37
TXN100431,2023-01-18 23:00:00,CUST1050,Home Decor,South,1,207.16,Debit Card,June,207.16
TXN100432,2023-01-19 00:00:00,CUST1043,Home Decor,South,7,387.6,Online Payment,October,2713.2
TXN100433,2023-01-19 01:00:00,CUST1335,Toys,South,6,124.26,Online Payment,April,745.56
TXN100434,2023-01-19 02:00:00,CUST1075,Toys,West,5,484.54,Credit Card,January,2422.7
TXN100435,2023-01-19 03:00:00,CUST1015,Books,East,1,257.68,Cash,February,257.68
TXN100436,2023-01-19 04:00:00,CUST1415,Electronics,East,8,144.62,Cash,July,1156.96
TXN100437,2023-01-19 05:00:00,CUST1097,Clothing,West,1,145.72,Debit Card,September,145.72
TXN100438,2023-01-19 06:00:00,CUST1424,Toys,North,1,14.06,Debit Card,May,14.06
TXN100439,2023-01-19 07:00:00,CUST1119,Groceries,North,3,347.75,Cash,October,1043.25
TXN100440,2023-01-19 08:00:00,CUST1289,Books,West,8,389.09,Credit Card,August,3112.72
TXN100441,2023-01-19 09:00:00,CUST1417,Home Decor,West,8,21.05,Debit Card,January,168.4
TXN100442,2023-01-19 10:00:00,CUST1464,Clothing,South,7,295.04,Debit Card,August,2065.28
TXN100443,2023-01-19 11:00:00,CUST1384,Clothing,South,5,391.93,Online Payment,February,1959.65
TXN100444,2023-01-19 12:00:00,CUST1031,Groceries,West,8,191.24,Debit Card,October,1529.92
TXN100445,2023-01-19 13:00:00,CUST1189,Toys,North,2,219.21,Debit Card,October,438.42
TXN100446,2023-01-19 14:00:00,CUST1309,Groceries,North,8,184.0,Debit Card,March,1472.0
TXN100447,2023-01-19 15:00:00,CUST1488,Clothing,North,2,161.25,Online Payment,June,322.5
TXN100448,2023-01-19 16:00:00,CUST1198,Electronics,West,5,248.12,Cash,August,1240.6
TXN100449,2023-01-19 17:00:00,CUST1222,Home Decor,East,4,87.22,Credit Card,June,348.88
TXN100450,2023-01-19 18:00:00,CUST1349,Groceries,South,1,223.14,Credit Card,February,223.14
TXN100451,2023-01-19 19:00:00,CUST1222,Clothing,West,5,471.2,Cash,February,2356.0
TXN100452,2023-01-19 20:00:00,CUST1331,Electronics,North,7,18.56,Cash,August,129.92
TXN100453,2023-01-19 21:00:00,CUST1297,Books,East,1,86.55,Cash,February,86.55
TXN100454,2023-01-19 22:00:00,CUST1130,Electronics,East,2,389.96,Credit Card,May,779.92
TXN100455,2023-01-19 23:00:00,CUST1079,Books,West,9,70.37,Debit Card,May,633.33
TXN100456,2023-01-20 00:00:00,CUST1112,Toys,North,5,139.28,Credit Card,December,696.4
TXN100457,2023-01-20 01:00:00,CUST1294,Electronics,South,7,230.15,Cash,January,1611.05
TXN100458,2023-01-20 02:00:00,CUST1486,Toys,West,2,471.87,Debit Card,April,943.74
TXN100459,2023-01-20 03:00:00,CUST1475,Electronics,South,7,95.83,Online Payment,May,670.81
TXN100460,2023-01-20 04:00:00,CUST1149,Home Decor,North,7,461.93,Debit Card,March,3233.51
TXN100461,2023-01-20 05:00:00,CUST1424,Groceries,North,7,360.67,Cash,September,2524.69
TXN100462,2023-01-20 06:00:00,CUST1097,Toys,South,5,337.22,Credit Card,August,1686.1
TXN100463,2023-01-20 07:00:00,CUST1286,Groceries,West,9,363.15,Debit Card,June,3268.35
TXN100464,2023-01-20 08:00:00,CUST1346,Books,South,2,20.47,Credit Card,November,40.94
TXN100465,2023-01-20 09:00:00,CUST1107,Toys,West,4,53.96,Cash,July,215.84
TXN100466,2023-01-20 10:00:00,CUST1370,Books,West,2,170.75,Online Payment,August,341.5
TXN100467,2023-01-20 11:00:00,CUST1247,Electronics,East,8,41.61,Online Payment,April,332.88
TXN100468,2023-01-20 12:00:00,CUST1183,Electronics,West,1,493.86,Cash,December,493.86
TXN100469,2023-01-20 13:00:00,CUST1451,Home Decor,North,9,292.3,Cash,February,2630.7
TXN100470,2023-01-20 14:00:00,CUST1442,Electronics,West,5,246.24,Debit Card,December,1231.2
TXN100471,2023-01-20 15:00:00,CUST1347,Toys,North,3,393.83,Online Payment,February,1181.49
TXN100472,2023-01-20 16:00:00,CUST1382,Groceries,East,4,488.59,Credit Card,January,1954.36
TXN100473,2023-01-20 17:00:00,CUST1454,Groceries,North,1,477.79,Debit Card,February,477.79
TXN100474,2023-01-20 18:00:00,CUST1147,Clothing,West,3,397.57,Credit Card,August,1192.71
TXN100475,2023-01-20 19:00:00,CUST1454,Clothing,West,8,191.7,Cash,July,1533.6
TXN100476,2023-01-20 20:00:00,CUST1082,Home Decor,North,2,37.65,Debit Card,July,75.3
TXN100477,2023-01-20 21:00:00,CUST1272,Home Decor,East,2,53.7,Online Payment,January,107.4
TXN100478,2023-01-20 22:00:00,CUST1257,Electronics,West,9,5.57,Credit Card,March,50.13
TXN100479,2023-01-20 23:00:00,CUST1154,Clothing,West,5,5.94,Credit Card,August,29.7
TXN100480,2023-01-21 00:00:00,CUST1198,Toys,North,5,468.53,Credit Card,October,2342.65
TXN100481,2023-01-21 01:00:00,CUST1125,Toys,North,1,463.87,Credit Card,February,463.87
TXN100482,2023-01-21 02:00:00,CUST1243,Clothing,South,6,335.44,Online Payment,November,2012.64
TXN100483,2023-01-21 03:00:00,CUST1369,Toys,South,8,364.7,Debit Card,March,2917.6
TXN100484,2023-01-21 04:00:00,CUST1246,Groceries,North,6,259.04,Cash,July,1554.24
TXN100485,2023-01-21 05:00:00,CUST1124,Groceries,North,7,122.73,Online Payment,February,859.11
TXN100486,2023-01-21 06:00:00,CUST1157,Home Decor,West,4,457.62,Cash,June,1830.48
TXN100487,2023-01-21 07:00:00,CUST1322,Home Decor,East,2,142.46,Debit Card,May,284.92
TXN100488,2023-01-21 08:00:00,CUST1282,Home Decor,West,1,371.14,Credit Card,January,371.14
TXN100489,2023-01-21 09:00:00,CUST1323,Electronics,East,6,126.49,Debit Card,October,758.94
TXN100490,2023-01-21 10:00:00,CUST1399,Toys,South,9,435.72,Debit Card,September,3921.48
TXN100491,2023-01-21 11:00:00,CUST1167,Clothing,East,5,327.36,Cash,November,1636.8
TXN100492,2023-01-21 12:00:00,CUST1028,Clothing,South,2,323.13,Online Payment,June,646.26
TXN100493,2023-01-21 13:00:00,CUST1377,Books,North,1,53.2,Debit Card,July,53.2
TXN100494,2023-01-21 14:00:00,CUST1125,Toys,West,3,212.64,Cash,October,637.92
TXN100495,2023-01-21 15:00:00,CUST1005,Toys,East,4,264.83,Cash,February,1059.32
TXN100496,2023-01-21 16:00:00,CUST1418,Electronics,South,7,150.55,Debit Card,January,1053.85
TXN100497,2023-01-21 17:00:00,CUST1375,Home Decor,South,9,441.08,Online Payment,April,3969.72
TXN100498,2023-01-21 18:00:00,CUST1092,Groceries,West,8,419.65,Online Payment,October,3357.2
TXN100499,2023-01-21 19:00:00,CUST1448,Books,South,9,249.34,Debit Card,April,2244.06
TXN100500,2023-01-21 20:00:00,CUST1230,Groceries,North,7,173.32,Debit Card,May,1213.24
TXN100501,2023-01-21 21:00:00,CUST1244,Home Decor,East,8,401.76,Credit Card,September,3214.08
TXN100502,2023-01-21 22:00:00,CUST1405,Clothing,South,8,102.46,Online Payment,February,819.68
TXN100503,2023-01-21 23:00:00,CUST1070,Home Decor,West,1,40.4,Online Payment,January,40.4
TXN100504,2023-01-22 00:00:00,CUST1351,Electronics,North,9,27.63,Cash,January,248.67
TXN100505,2023-01-22 01:00:00,CUST1406,Books,West,2,24.15,Cash,April,48.3
TXN100506,2023-01-22 02:00:00,CUST1041,Home Decor,North,7,247.0,Cash,April,1729.0
TXN100507,2023-01-22 03:00:00,CUST1233,Clothing,West,5,131.38,Online Payment,May,656.9
TXN100508,2023-01-22 04:00:00,CUST1295,Toys,East,4,346.74,Online Payment,November,1386.96
TXN100509,2023-01-22 05:00:00,CUST1105,Clothing,West,1,328.68,Online Payment,June,328.68
TXN100510,2023-01-22 06:00:00,CUST1417,Electronics,West,1,273.3,Credit Card,April,273.3
TXN100511,2023-01-22 07:00:00,CUST1039,Clothing,South,3,179.66,Debit Card,October,538.98
TXN100512,2023-01-22 08:00:00,CUST1206,Toys,East,1,425.98,Online Payment,April,425.98
TXN100513,2023-01-22 09:00:00,CUST1082,Home Decor,East,8,356.3,Credit Card,February,2850.4
TXN100514,2023-01-22 10:00:00,CUST1184,Groceries,East,3,139.41,Online Payment,November,418.23
